order_id,order_date,product_id,quantity,warehouse_id,customer_region
7112,2023-03-23,213,1,1,DE-South
7113,2023-03-28,10,14,5,DE-South
7114,2023-01-02,203,12,7,DE-South
7115,2023-07-23,196,13,1,DE-South
7116,2023-05-30,58,14,3,DE-North
7117,2023-10-20,256,12,6,DE-West
7118,2023-04-13,223,13,1,DE-North
7119,2023-01-24,180,6,2,DE-West
7120,2023-07-31,35,15,4,DE-West
7121,2023-03-06,103,16,2,DE-North
7122,2023-07-28,161,9,1,DE-West
7123,2023-09-08,200,8,6,DE-North
7124,2023-04-27,160,5,6,DE-North
7125,2023-04-26,183,15,3,DE-West
7126,2023-08-25,136,7,5,DE-West
7127,2023-04-15,226,17,2,DE-South
7128,2023-09-16,243,16,3,DE-West
7129,2023-02-15,106,11,5,DE-West
7130,2023-11-07,71,7,4,DE-West
7131,2023-11-27,77,11,2,DE-North
7132,2023-08-04,54,2,6,DE-South
7133,2023-10-28,277,2,2,DE-South
7134,2023-11-29,111,6,6,DE-North
7135,2023-01-24,224,3,6,DE-West
7136,2023-02-04,75,1,4,DE-West
7137,2023-01-24,14,16,4,DE-North
7138,2023-01-28,258,14,1,DE-South
7139,2023-01-16,189,17,5,DE-North
7140,2023-02-28,239,18,3,DE-North
7141,2023-08-31,91,4,7,DE-West
7142,2023-07-26,184,3,7,DE-North
7143,2023-09-28,17,8,4,DE-North
7144,2023-09-06,12,4,1,DE-North
7145,2023-09-24,166,15,5,DE-West
7146,2023-07-12,146,13,8,DE-West
7147,2023-12-01,282,14,5,DE-South
7148,2023-08-06,37,14,2,DE-South
7149,2023-04-25,70,5,1,DE-South
7150,2023-03-09,169,5,1,DE-West
7151,2023-10-26,170,13,2,DE-South
7152,2023-11-21,253,4,7,DE-North
7153,2023-03-16,297,18,3,DE-South
7154,2023-04-13,142,6,7,DE-North
7155,2023-10-24,273,5,4,DE-South
7156,2023-06-27,225,3,6,DE-West
7157,2023-08-03,183,3,2,DE-North
7158,2023-11-11,221,3,4,DE-North
7159,2023-02-08,53,2,6,DE-West
7160,2023-09-16,118,18,1,DE-North
7161,2023-07-23,159,10,7,DE-South
7162,2023-01-07,136,7,2,DE-West
7163,2023-02-18,77,14,6,DE-North
7164,2023-01-26,45,10,3,DE-West
7165,2023-06-10,18,16,4,DE-North
7166,2023-12-23,205,6,7,DE-North
7167,2023-06-25,83,17,4,DE-West
7168,2023-03-20,50,6,4,DE-North
7169,2023-01-02,281,18,1,DE-South
7170,2023-05-12,166,10,7,DE-South
7171,2023-10-03,243,10,6,DE-North
7172,2023-04-27,164,9,4,DE-North
7173,2023-06-13,56,15,5,DE-South
7174,2023-10-15,39,11,7,DE-North
7175,2023-01-28,128,7,4,DE-North
7176,2023-11-29,122,18,1,DE-West
7177,2023-01-01,247,2,2,DE-West
7178,2023-07-07,186,2,4,DE-South
7179,2023-02-25,208,13,4,DE-South
7180,2023-02-04,239,11,2,DE-West
7181,2023-04-22,215,19,6,DE-West
7182,2023-10-13,292,1,6,DE-South
7183,2023-11-06,224,17,8,DE-South
7184,2023-02-05,88,18,5,DE-South
7185,2023-08-05,25,8,1,DE-West
7186,2023-03-21,220,13,2,DE-West
7187,2023-11-10,275,4,1,DE-North
7188,2023-03-24,135,19,6,DE-South
7189,2023-03-06,233,3,2,DE-North
7190,2023-11-21,66,6,3,DE-South
7191,2023-05-08,80,6,5,DE-West
7192,2023-11-03,255,6,8,DE-South
7193,2023-01-22,125,8,3,DE-South
7194,2023-08-04,146,17,6,DE-West
7195,2023-04-17,103,10,7,DE-West
7196,2023-04-19,277,5,2,DE-South
7197,2023-12-23,124,19,6,DE-South
7198,2023-06-30,267,11,2,DE-South
7199,2023-12-22,278,10,1,DE-South
7200,2023-06-13,111,3,2,DE-South
7201,2023-03-09,89,10,6,DE-West
7202,2023-10-19,158,2,1,DE-South
7203,2023-06-29,216,9,1,DE-West
7204,2023-06-30,36,5,2,DE-North
7205,2023-06-18,87,17,1,DE-North
7206,2023-01-22,118,6,8,DE-South
7207,2023-03-07,182,11,8,DE-North
7208,2023-01-21,68,5,6,DE-West
7209,2023-04-10,159,7,7,DE-North
7210,2023-10-27,285,7,5,DE-North
7211,2023-04-13,164,4,3,DE-West
7212,2023-02-16,73,10,8,DE-South
7213,2023-02-08,119,18,2,DE-West
7214,2023-10-12,195,1,8,DE-West
7215,2023-11-06,89,14,1,DE-South
7216,2023-03-31,76,6,1,DE-West
7217,2023-03-26,221,11,6,DE-South
7218,2023-09-30,139,14,1,DE-West
7219,2023-12-02,241,3,1,DE-North
7220,2023-07-07,154,16,5,DE-South
7221,2023-06-08,53,16,7,DE-South
7222,2023-08-31,142,7,2,DE-North
7223,2023-03-14,31,8,2,DE-North
7224,2023-02-18,223,4,6,DE-South
7225,2023-04-11,292,12,5,DE-North
7226,2023-01-02,266,12,5,DE-West
7227,2023-09-01,282,10,5,DE-West
7228,2023-06-25,276,12,2,DE-West
7229,2023-08-26,44,11,7,DE-North
7230,2023-02-28,62,11,4,DE-North
7231,2023-12-19,201,15,6,DE-North
7232,2023-04-09,9,6,6,DE-South
7233,2023-12-25,71,11,3,DE-West
7234,2023-01-02,90,2,8,DE-South
7235,2023-08-31,24,9,8,DE-South
7236,2023-10-24,140,11,5,DE-South
7237,2023-07-30,78,16,8,DE-West
7238,2023-05-03,214,13,5,DE-West
7239,2023-08-17,16,13,2,DE-West
7240,2023-03-23,29,18,7,DE-North
7241,2023-05-24,291,1,6,DE-West
7242,2023-05-20,43,10,8,DE-North
7243,2023-01-29,53,19,2,DE-North
7244,2023-09-27,276,17,7,DE-North
7245,2023-09-04,232,1,3,DE-West
7246,2023-01-12,212,1,1,DE-West
7247,2023-12-21,8,17,2,DE-West
7248,2023-12-03,122,15,7,DE-West
7249,2023-04-16,42,2,7,DE-South
7250,2023-02-01,233,11,3,DE-West
7251,2023-03-15,70,2,7,DE-West
7252,2023-06-20,16,9,8,DE-West
7253,2023-12-03,69,19,2,DE-West
7254,2023-03-10,53,2,2,DE-West
7255,2023-10-28,173,16,2,DE-South
7256,2023-12-28,262,9,4,DE-South
7257,2023-05-17,289,4,8,DE-North
7258,2023-04-10,15,13,7,DE-North
7259,2023-05-26,270,15,4,DE-West
7260,2023-01-09,167,2,5,DE-North
7261,2023-03-03,63,18,4,DE-South
7262,2023-07-04,261,9,3,DE-West
7263,2023-01-29,121,1,2,DE-North
7264,2023-04-24,240,3,4,DE-North
7265,2023-05-23,107,17,6,DE-South
7266,2023-04-30,180,11,2,DE-West
7267,2023-06-19,16,8,1,DE-North
7268,2023-06-06,215,12,5,DE-South
7269,2023-12-01,77,11,4,DE-West
7270,2023-12-15,225,13,6,DE-South
7271,2023-09-17,93,15,7,DE-West
7272,2023-03-23,181,17,6,DE-West
7273,2023-08-30,174,12,2,DE-West
7274,2023-06-21,219,19,1,DE-South
7275,2023-08-19,143,11,5,DE-West
7276,2023-07-27,282,10,5,DE-North
7277,2023-03-16,259,17,1,DE-West
7278,2023-09-27,47,13,4,DE-West
7279,2023-04-24,5,16,4,DE-South
7280,2023-03-03,62,17,2,DE-West
7281,2023-12-28,84,5,8,DE-North
7282,2023-11-16,133,9,3,DE-North
7283,2023-04-12,63,4,2,DE-West
7284,2023-12-28,281,9,2,DE-South
7285,2023-07-29,44,16,7,DE-North
7286,2023-09-12,153,7,2,DE-South
7287,2023-01-20,270,14,7,DE-West
7288,2023-02-27,171,14,1,DE-South
7289,2023-04-22,156,7,5,DE-West
7290,2023-11-09,275,16,5,DE-West
7291,2023-07-15,20,18,3,DE-South
7292,2023-12-19,214,6,8,DE-North
7293,2023-04-02,79,7,4,DE-West
7294,2023-02-21,139,19,2,DE-West
7295,2023-10-20,98,8,1,DE-West
7296,2023-01-08,152,1,1,DE-North
7297,2023-10-27,198,17,2,DE-North
7298,2023-04-08,273,19,1,DE-West
7299,2023-08-24,156,7,1,DE-North
7300,2023-03-10,50,18,7,DE-South
7301,2023-02-14,228,6,2,DE-South
7302,2023-05-17,10,6,3,DE-South
7303,2023-08-22,149,1,1,DE-South
7304,2023-02-01,58,10,5,DE-West
7305,2023-10-16,162,8,6,DE-South
7306,2023-05-06,107,7,5,DE-North
7307,2023-03-08,289,9,8,DE-West
7308,2023-01-30,186,1,7,DE-North
7309,2023-04-24,46,11,7,DE-South
7310,2023-07-23,129,3,8,DE-West
7311,2023-01-29,87,18,6,DE-West
7312,2023-05-11,249,6,6,DE-West
7313,2023-07-04,257,11,5,DE-South
7314,2023-09-10,277,5,2,DE-North
7315,2023-10-13,278,4,8,DE-West
7316,2023-03-03,4,8,6,DE-North
7317,2023-01-03,65,10,5,DE-South
7318,2023-03-09,202,3,4,DE-South
7319,2023-01-25,63,13,1,DE-North
7320,2023-06-28,143,17,7,DE-West
7321,2023-05-21,244,5,3,DE-North
7322,2023-08-19,292,8,6,DE-West
7323,2023-10-27,285,19,8,DE-West
7324,2023-06-12,180,18,8,DE-North
7325,2023-11-07,174,1,8,DE-West
7326,2023-05-10,111,4,5,DE-West
7327,2023-09-03,175,18,8,DE-West
7328,2023-10-24,153,14,2,DE-South
7329,2023-06-21,217,11,7,DE-West
7330,2023-03-05,297,9,6,DE-North
7331,2023-01-31,240,13,3,DE-South
7332,2023-02-16,226,17,7,DE-West
7333,2023-05-10,186,15,2,DE-South
7334,2023-12-18,48,2,3,DE-North
7335,2023-11-29,208,6,3,DE-South
7336,2023-04-20,157,7,1,DE-South
7337,2023-03-10,225,2,6,DE-West
7338,2023-02-27,144,13,6,DE-North
7339,2023-04-16,111,10,6,DE-North
7340,2023-10-27,132,16,3,DE-South
7341,2023-11-26,113,9,4,DE-West
7342,2023-09-13,89,8,4,DE-South
7343,2023-11-08,161,15,7,DE-South
7344,2023-06-20,75,7,4,DE-South
7345,2023-06-11,281,19,8,DE-West
7346,2023-10-13,7,4,7,DE-South
7347,2023-03-12,113,9,2,DE-West
7348,2023-09-12,36,19,1,DE-North
7349,2023-02-24,266,2,2,DE-South
7350,2023-11-19,113,7,6,DE-North
7351,2023-01-03,292,19,6,DE-South
7352,2023-01-26,223,6,5,DE-North
7353,2023-11-09,211,15,6,DE-West
7354,2023-05-06,18,7,4,DE-South
7355,2023-02-22,241,6,1,DE-South
7356,2023-07-17,134,1,4,DE-West
7357,2023-10-26,220,14,1,DE-North
7358,2023-07-07,102,1,8,DE-North
7359,2023-07-05,140,6,2,DE-West
7360,2023-11-01,169,18,6,DE-North
7361,2023-10-25,191,17,2,DE-West
7362,2023-07-23,25,2,8,DE-North
7363,2023-01-11,33,8,4,DE-West
7364,2023-12-25,6,2,3,DE-West
7365,2023-12-20,194,16,8,DE-West
7366,2023-05-26,230,4,1,DE-West
7367,2023-03-26,137,2,6,DE-North
7368,2023-04-10,216,5,5,DE-South
7369,2023-04-14,183,17,7,DE-North
7370,2023-02-15,168,2,3,DE-West
7371,2023-02-13,282,14,8,DE-South
7372,2023-10-05,38,7,2,DE-South
7373,2023-06-30,163,15,1,DE-North
7374,2023-07-06,142,18,3,DE-West
7375,2023-04-24,248,13,7,DE-West
7376,2023-09-12,103,12,5,DE-West
7377,2023-01-30,199,2,3,DE-West
7378,2023-09-21,200,12,5,DE-West
7379,2023-04-08,42,6,2,DE-South
7380,2023-11-09,147,1,8,DE-North
7381,2023-11-25,66,1,1,DE-North
7382,2023-04-25,193,15,2,DE-North
7383,2023-10-03,298,16,1,DE-South
7384,2023-10-08,38,7,3,DE-South
7385,2023-10-02,141,14,2,DE-North
7386,2023-09-18,106,19,1,DE-South
7387,2023-11-27,152,19,6,DE-South
7388,2023-07-26,38,13,5,DE-North
7389,2023-11-24,97,12,1,DE-South
7390,2023-07-30,108,1,6,DE-West
7391,2023-08-03,119,12,2,DE-North
7392,2023-02-09,151,4,2,DE-North
7393,2023-01-26,74,15,3,DE-North
7394,2023-01-27,57,16,8,DE-North
7395,2023-07-09,252,15,5,DE-South
7396,2023-03-24,292,8,1,DE-North
7397,2023-06-19,255,19,2,DE-West
7398,2023-06-16,254,15,1,DE-South
7399,2023-07-07,259,18,4,DE-South
7400,2023-06-18,270,11,8,DE-North
7401,2023-10-16,34,9,5,DE-South
7402,2023-08-17,238,1,5,DE-South
7403,2023-04-07,179,9,6,DE-South
7404,2023-01-16,104,12,4,DE-North
7405,2023-10-06,29,2,5,DE-West
7406,2023-05-15,227,11,4,DE-North
7407,2023-01-26,232,14,1,DE-West
7408,2023-12-18,117,2,7,DE-South
7409,2023-01-12,207,15,4,DE-West
7410,2023-03-13,185,18,3,DE-North
7411,2023-05-13,138,14,6,DE-North
7412,2023-04-16,164,12,4,DE-North
7413,2023-08-08,75,10,1,DE-South
7414,2023-06-26,233,14,5,DE-West
7415,2023-10-09,284,15,3,DE-North
7416,2023-05-13,255,5,4,DE-North
7417,2023-01-22,9,2,8,DE-North
7418,2023-09-26,203,6,8,DE-South
7419,2023-06-10,91,12,6,DE-North
7420,2023-04-17,150,2,8,DE-South
7421,2023-10-06,176,4,6,DE-South
7422,2023-12-19,33,7,1,DE-North
7423,2023-08-23,184,16,3,DE-South
7424,2023-01-18,157,1,3,DE-South
7425,2023-08-30,53,1,8,DE-North
7426,2023-04-27,296,14,3,DE-North
7427,2023-10-13,202,11,4,DE-West
7428,2023-10-09,274,12,1,DE-North
7429,2023-05-24,175,11,1,DE-West
7430,2023-07-24,244,6,1,DE-West
7431,2023-02-08,269,12,7,DE-West
7432,2023-06-03,74,12,8,DE-North
7433,2023-06-25,96,10,2,DE-West
7434,2023-08-29,173,8,5,DE-West
7435,2023-05-14,155,19,1,DE-West
7436,2023-02-15,183,7,2,DE-North
7437,2023-02-19,289,14,2,DE-North
7438,2023-06-15,258,4,3,DE-North
7439,2023-04-16,75,1,5,DE-North
7440,2023-08-04,174,8,3,DE-South
7441,2023-05-26,231,5,5,DE-North
7442,2023-03-13,247,8,7,DE-West
7443,2023-11-26,161,8,3,DE-North
7444,2023-09-30,186,7,6,DE-South
7445,2023-09-04,143,19,8,DE-South
7446,2023-07-05,282,4,8,DE-South
7447,2023-03-11,128,6,4,DE-North
7448,2023-05-30,166,12,5,DE-South
7449,2023-09-03,27,18,6,DE-South
7450,2023-09-19,246,12,2,DE-South
7451,2023-01-26,135,18,2,DE-North
7452,2023-05-20,202,3,5,DE-South
7453,2023-04-09,21,10,3,DE-South
7454,2023-10-05,79,7,7,DE-West
7455,2023-02-20,158,3,4,DE-West
7456,2023-05-31,94,19,4,DE-West
7457,2023-04-14,8,13,1,DE-South
7458,2023-03-30,259,4,5,DE-West
7459,2023-05-21,55,10,4,DE-North
7460,2023-08-01,36,6,3,DE-West
7461,2023-08-21,6,1,3,DE-North
7462,2023-07-02,42,6,2,DE-West
7463,2023-09-08,50,8,4,DE-West
7464,2023-01-09,112,15,4,DE-West
7465,2023-03-20,146,8,3,DE-North
7466,2023-02-21,230,6,2,DE-North
7467,2023-09-26,211,19,4,DE-West
7468,2023-08-14,30,14,7,DE-North
7469,2023-02-20,295,2,7,DE-West
7470,2023-07-05,116,7,3,DE-South
7471,2023-02-03,226,8,2,DE-South
7472,2023-10-18,59,10,2,DE-South
7473,2023-08-18,76,13,3,DE-North
7474,2023-05-11,216,1,2,DE-South
7475,2023-04-30,132,9,6,DE-West
7476,2023-11-22,81,10,6,DE-West
7477,2023-09-04,67,2,2,DE-North
7478,2023-07-11,230,11,1,DE-West
7479,2023-11-19,277,5,8,DE-South
7480,2023-07-29,72,18,8,DE-West
7481,2023-04-13,209,7,2,DE-North
7482,2023-11-25,272,3,7,DE-West
7483,2023-05-13,144,16,4,DE-West
7484,2023-11-19,251,15,2,DE-South
7485,2023-05-19,284,8,4,DE-North
7486,2023-05-01,179,5,3,DE-South
7487,2023-04-04,80,3,2,DE-West
7488,2023-05-09,57,5,3,DE-North
7489,2023-04-01,174,9,8,DE-West
7490,2023-04-02,238,16,5,DE-West
7491,2023-03-04,166,14,7,DE-South
7492,2023-01-29,84,18,6,DE-West
7493,2023-07-29,48,7,2,DE-North
7494,2023-01-12,127,15,3,DE-North
7495,2023-11-29,169,8,5,DE-South
7496,2023-10-24,67,3,4,DE-South
7497,2023-05-10,194,11,8,DE-North
7498,2023-10-20,155,18,8,DE-South
7499,2023-06-22,160,15,4,DE-West
7500,2023-07-27,184,10,8,DE-North
7501,2023-01-24,266,3,6,DE-South
7502,2023-04-09,168,15,6,DE-North
7503,2023-12-22,145,6,7,DE-West
7504,2023-05-19,186,11,7,DE-South
7505,2023-11-10,262,11,4,DE-North
7506,2023-06-23,274,19,4,DE-West
7507,2023-01-29,223,3,4,DE-South
7508,2023-05-23,42,13,1,DE-North
7509,2023-11-12,4,8,7,DE-West
7510,2023-12-17,276,11,6,DE-West
7511,2023-02-11,284,11,8,DE-West
7512,2023-10-26,193,13,3,DE-West
7513,2023-07-27,104,3,5,DE-West
7514,2023-11-26,247,6,5,DE-South
7515,2023-07-11,300,10,8,DE-West
7516,2023-06-09,23,19,2,DE-South
7517,2023-03-05,13,12,3,DE-South
7518,2023-08-31,144,14,6,DE-North
7519,2023-09-15,218,11,8,DE-North
7520,2023-06-01,183,10,8,DE-South
7521,2023-08-03,242,3,1,DE-West
7522,2023-11-18,193,13,1,DE-West
7523,2023-06-15,272,18,3,DE-South
7524,2023-01-31,165,13,4,DE-West
7525,2023-08-20,180,14,4,DE-South
7526,2023-10-09,117,14,3,DE-North
7527,2023-01-29,266,7,6,DE-West
7528,2023-07-14,38,12,5,DE-West
7529,2023-11-30,44,4,4,DE-West
7530,2023-09-13,74,16,8,DE-North
7531,2023-10-08,226,19,2,DE-West
7532,2023-10-31,13,10,6,DE-South
7533,2023-11-17,12,16,6,DE-West
7534,2023-11-19,50,5,1,DE-South
7535,2023-12-12,249,16,7,DE-West
7536,2023-10-21,119,1,4,DE-South
7537,2023-03-28,57,5,5,DE-North
7538,2023-05-29,182,13,6,DE-West
7539,2023-09-06,264,13,4,DE-North
7540,2023-11-17,106,3,4,DE-North
7541,2023-10-10,191,17,1,DE-West
7542,2023-12-28,137,19,2,DE-West
7543,2023-07-17,188,5,6,DE-South
7544,2023-02-13,120,5,7,DE-West
7545,2023-12-22,242,15,2,DE-West
7546,2023-01-28,72,10,5,DE-South
7547,2023-01-17,243,12,7,DE-South
7548,2023-05-07,131,11,3,DE-West
7549,2023-06-17,269,1,3,DE-West
7550,2023-09-01,52,3,7,DE-West
7551,2023-03-17,62,4,3,DE-North
7552,2023-08-19,119,19,5,DE-North
7553,2023-07-23,264,3,8,DE-West
7554,2023-09-05,239,18,6,DE-South
7555,2023-10-29,255,3,4,DE-West
7556,2023-08-02,173,7,8,DE-West
7557,2023-08-03,237,1,2,DE-North
7558,2023-06-07,95,19,2,DE-West
7559,2023-03-10,57,18,4,DE-West
7560,2023-03-26,67,2,6,DE-North
7561,2023-09-24,46,12,7,DE-North
7562,2023-03-10,94,17,2,DE-South
7563,2023-04-09,138,3,6,DE-South
7564,2023-12-13,93,12,7,DE-South
7565,2023-08-04,232,12,7,DE-West
7566,2023-06-10,49,6,7,DE-South
7567,2023-04-04,23,10,2,DE-North
7568,2023-06-23,62,6,3,DE-South
7569,2023-06-14,267,14,3,DE-West
7570,2023-04-25,118,2,1,DE-West
7571,2023-08-08,88,11,1,DE-South
7572,2023-01-31,89,15,2,DE-West
7573,2023-01-11,55,8,3,DE-West
7574,2023-12-09,153,13,6,DE-West
7575,2023-05-10,239,19,1,DE-South
7576,2023-04-15,265,10,1,DE-West
7577,2023-01-27,268,9,3,DE-South
7578,2023-08-15,113,18,6,DE-South
7579,2023-01-02,166,7,1,DE-West
7580,2023-12-25,156,3,4,DE-South
7581,2023-04-11,8,12,7,DE-South
7582,2023-01-21,202,15,6,DE-West
7583,2023-02-27,217,13,4,DE-West
7584,2023-06-29,292,6,3,DE-South
7585,2023-12-07,50,8,3,DE-North
7586,2023-12-15,107,14,1,DE-North
7587,2023-01-20,9,3,2,DE-North
7588,2023-09-12,233,16,5,DE-North
7589,2023-11-13,188,18,8,DE-South
7590,2023-02-07,110,17,4,DE-West
7591,2023-05-28,145,18,4,DE-North
7592,2023-01-25,228,10,8,DE-West
7593,2023-05-01,114,17,8,DE-North
7594,2023-01-26,63,16,6,DE-North
7595,2023-06-18,275,2,6,DE-North
7596,2023-11-19,124,4,3,DE-West
7597,2023-08-13,86,11,7,DE-West
7598,2023-01-01,70,7,2,DE-North
7599,2023-11-03,47,17,3,DE-West
7600,2023-09-18,199,19,1,DE-North
7601,2023-01-13,201,6,2,DE-South
7602,2023-02-17,276,10,1,DE-West
7603,2023-11-09,37,4,4,DE-North
7604,2023-10-18,203,1,8,DE-South
7605,2023-11-28,130,7,3,DE-South
7606,2023-04-04,292,16,6,DE-North
7607,2023-09-18,64,17,8,DE-South
7608,2023-10-05,263,5,3,DE-South
7609,2023-12-25,120,10,5,DE-North
7610,2023-07-24,278,7,2,DE-South
7611,2023-07-04,202,13,7,DE-South
7612,2023-06-24,46,7,4,DE-North
7613,2023-11-05,168,15,5,DE-North
7614,2023-03-10,110,17,5,DE-South
7615,2023-04-14,46,3,3,DE-West
7616,2023-09-03,212,5,2,DE-North
7617,2023-06-10,28,10,3,DE-West
7618,2023-07-19,87,5,8,DE-North
7619,2023-08-04,291,7,2,DE-West
7620,2023-07-31,157,7,8,DE-North
7621,2023-01-16,265,14,5,DE-South
7622,2023-11-28,265,15,1,DE-South
7623,2023-07-24,22,5,4,DE-West
7624,2023-12-31,256,5,8,DE-West
7625,2023-02-08,191,4,5,DE-North
7626,2023-03-30,232,9,3,DE-North
7627,2023-09-13,186,12,7,DE-West
7628,2023-09-11,183,16,7,DE-West
7629,2023-08-04,202,8,4,DE-South
7630,2023-10-30,65,9,8,DE-West
7631,2023-06-21,43,12,5,DE-South
7632,2023-05-17,221,7,2,DE-West
7633,2023-06-27,17,4,7,DE-South
7634,2023-03-18,285,3,3,DE-South
7635,2023-07-07,183,1,7,DE-South
7636,2023-01-15,44,7,5,DE-North
7637,2023-10-19,188,9,2,DE-South
7638,2023-11-15,263,2,2,DE-West
7639,2023-11-21,174,7,2,DE-West
7640,2023-08-02,54,10,7,DE-West
7641,2023-07-27,220,2,4,DE-North
7642,2023-06-18,46,13,3,DE-South
7643,2023-11-26,260,3,2,DE-North
7644,2023-10-07,195,13,5,DE-South
7645,2023-11-01,61,10,2,DE-West
7646,2023-05-26,166,12,3,DE-South
7647,2023-09-20,160,3,8,DE-North
7648,2023-01-04,151,6,6,DE-North
7649,2023-03-31,111,3,8,DE-North
7650,2023-03-01,37,2,6,DE-North
7651,2023-11-07,3,14,8,DE-West
7652,2023-01-16,13,15,4,DE-North
7653,2023-08-15,162,18,2,DE-North
7654,2023-01-29,264,19,5,DE-North
7655,2023-05-31,83,10,3,DE-West
7656,2023-09-02,265,17,7,DE-South
7657,2023-09-27,219,17,2,DE-West
7658,2023-03-20,146,19,8,DE-West
7659,2023-10-16,298,4,7,DE-West
7660,2023-06-02,297,11,4,DE-South
7661,2023-10-04,161,17,1,DE-North
7662,2023-10-06,229,10,6,DE-West
7663,2023-02-26,234,17,5,DE-North
7664,2023-07-05,89,12,8,DE-North
7665,2023-04-03,215,10,8,DE-South
7666,2023-10-03,97,10,6,DE-South
7667,2023-06-07,213,6,8,DE-West
7668,2023-10-02,100,17,2,DE-South
7669,2023-06-30,145,19,2,DE-South
7670,2023-12-25,10,2,1,DE-South
7671,2023-03-18,44,4,3,DE-North
7672,2023-05-31,251,18,7,DE-South
7673,2023-08-26,227,4,8,DE-West
7674,2023-10-16,249,6,7,DE-South
7675,2023-08-19,169,14,8,DE-West
7676,2023-01-18,130,7,7,DE-West
7677,2023-03-14,19,12,1,DE-South
7678,2023-07-08,235,2,7,DE-North
7679,2023-01-17,1,18,8,DE-West
7680,2023-01-19,130,13,8,DE-West
7681,2023-08-07,27,13,3,DE-West
7682,2023-11-22,2,5,2,DE-South
7683,2023-04-30,250,7,1,DE-West
7684,2023-04-11,222,12,6,DE-South
7685,2023-02-03,138,14,7,DE-West
7686,2023-03-25,275,1,6,DE-North
7687,2023-07-15,141,10,7,DE-West
7688,2023-11-26,256,9,8,DE-South
7689,2023-07-21,95,10,2,DE-South
7690,2023-12-10,173,7,1,DE-West
7691,2023-12-07,57,16,2,DE-South
7692,2023-01-11,102,12,8,DE-North
7693,2023-12-13,169,12,8,DE-South
7694,2023-08-06,70,19,8,DE-West
7695,2023-09-10,49,13,6,DE-North
7696,2023-08-10,5,18,8,DE-South
7697,2023-03-21,202,3,8,DE-West
7698,2023-01-07,202,7,6,DE-South
7699,2023-09-29,179,1,2,DE-West
7700,2023-08-15,57,3,7,DE-South
7701,2023-01-16,186,14,2,DE-South
7702,2023-01-12,92,4,4,DE-North
7703,2023-10-18,292,19,1,DE-North
7704,2023-08-29,227,6,8,DE-South
7705,2023-01-21,112,9,4,DE-West
7706,2023-06-27,148,11,8,DE-West
7707,2023-08-16,269,15,2,DE-South
7708,2023-09-30,203,9,5,DE-South
7709,2023-10-15,56,11,8,DE-North
7710,2023-10-24,185,10,6,DE-South
7711,2023-05-14,54,2,3,DE-South
7712,2023-10-10,37,14,1,DE-West
7713,2023-06-02,211,4,1,DE-North
7714,2023-03-07,293,2,6,DE-North
7715,2023-05-17,270,5,3,DE-South
7716,2023-04-02,220,14,4,DE-North
7717,2023-11-13,228,15,3,DE-West
7718,2023-09-16,211,19,5,DE-South
7719,2023-04-13,298,6,2,DE-South
7720,2023-02-24,1,15,3,DE-West
7721,2023-09-14,23,14,8,DE-North
7722,2023-04-11,284,8,7,DE-North
7723,2023-07-17,188,12,3,DE-West
7724,2023-10-28,18,4,2,DE-West
7725,2023-08-14,49,6,6,DE-West
7726,2023-08-25,47,11,1,DE-West
7727,2023-01-26,115,7,6,DE-North
7728,2023-05-01,39,4,7,DE-North
7729,2023-07-01,217,15,8,DE-West
7730,2023-07-18,210,1,5,DE-West
7731,2023-10-29,262,9,6,DE-South
7732,2023-09-12,211,8,3,DE-South
7733,2023-05-02,53,12,3,DE-North
7734,2023-01-31,281,7,1,DE-South
7735,2023-11-11,133,18,5,DE-South
7736,2023-10-12,264,1,2,DE-South
7737,2023-04-16,295,9,2,DE-North
7738,2023-08-12,111,7,4,DE-South
7739,2023-09-30,43,14,5,DE-West
7740,2023-08-20,238,1,5,DE-North
7741,2023-09-13,247,13,3,DE-South
7742,2023-01-24,4,15,4,DE-North
7743,2023-04-19,173,5,2,DE-South
7744,2023-07-10,193,5,8,DE-North
7745,2023-12-13,3,14,8,DE-West
7746,2023-01-25,278,14,7,DE-South
7747,2023-07-06,56,14,5,DE-South
7748,2023-10-15,274,5,5,DE-North
7749,2023-04-26,176,11,1,DE-West
7750,2023-12-04,116,19,2,DE-South
7751,2023-02-06,84,5,1,DE-West
7752,2023-10-09,159,4,8,DE-South
7753,2023-05-17,286,15,4,DE-West
7754,2023-08-15,80,7,5,DE-South
7755,2023-11-16,66,5,4,DE-North
7756,2023-11-24,209,15,6,DE-North
7757,2023-07-01,10,14,1,DE-West
7758,2023-12-28,199,3,2,DE-South
7759,2023-03-27,59,5,5,DE-South
7760,2023-02-22,234,12,6,DE-West
7761,2023-12-14,244,14,6,DE-South
7762,2023-12-21,54,5,2,DE-North
7763,2023-08-23,9,4,4,DE-South
7764,2023-09-24,101,16,6,DE-North
7765,2023-10-14,295,7,3,DE-West
7766,2023-04-10,203,3,2,DE-South
7767,2023-03-28,153,4,6,DE-West
7768,2023-01-15,110,6,2,DE-North
7769,2023-04-11,266,3,2,DE-West
7770,2023-06-14,152,1,5,DE-West
7771,2023-01-29,83,3,4,DE-South
7772,2023-04-24,134,8,8,DE-West
7773,2023-04-17,160,16,4,DE-West
7774,2023-12-30,39,7,5,DE-South
7775,2023-05-10,176,18,2,DE-West
7776,2023-03-25,13,9,2,DE-North
