order_id,order_date,product_id,quantity,warehouse_id,customer_region,category,price,cost,city,capacity,revenue,month,forecast_quantity,abs_error
7015,2023-03-13,139,17,1,DE-West,Home,76,236,Hamburg,12673,1292,2023-03,17.120338194930948,0.1203381949309481
7016,2023-09-18,219,1,8,DE-West,Industrial,69,165,Munich,10750,69,2023-09,1.0362647599442978,0.036264759944297786
7017,2023-09-11,196,15,4,DE-West,Automotive,204,197,Hamburg,6906,3060,2023-09,13.651526659672152,1.348473340327848
7018,2023-09-28,74,15,4,DE-North,Automotive,209,55,Hamburg,6906,3135,2023-09,13.393984752509374,1.6060152474906264
7019,2023-05-03,103,1,3,DE-North,Automotive,415,44,Munich,11882,415,2023-05,0.9123775834153574,0.08762241658464265
7020,2023-05-24,225,15,2,DE-South,Automotive,192,236,Hamburg,11949,2880,2023-05,15.145985044338252,0.14598504433825177
7021,2023-09-14,123,2,4,DE-South,Automotive,177,28,Hamburg,6906,354,2023-09,2.1443801621483876,0.14438016214838756
7022,2023-05-24,102,4,5,DE-North,Automotive,433,118,Hamburg,8086,1732,2023-05,4.353052895948842,0.35305289594884215
7023,2023-09-16,264,17,7,DE-South,Electronics,360,248,Berlin,13152,6120,2023-09,15.48420139033626,1.5157986096637401
7024,2023-02-16,161,16,3,DE-West,Home,148,136,Munich,11882,2368,2023-02,18.28008063941436,2.2800806394143613
7025,2023-12-17,233,18,1,DE-West,Industrial,100,278,Hamburg,12673,1800,2023-12,17.893916926092047,0.10608307390795346
7026,2023-01-13,275,16,5,DE-North,Electronics,169,266,Hamburg,8086,2704,2023-01,16.308054049741983,0.30805404974198325
7027,2023-07-27,258,8,7,DE-South,Automotive,311,255,Berlin,13152,2488,2023-07,7.130626087596202,0.8693739124037982
7028,2023-11-07,139,6,7,DE-West,Home,76,236,Berlin,13152,456,2023-11,5.719611939834423,0.2803880601655768
7029,2023-08-23,227,2,6,DE-South,Electronics,403,117,Frankfurt,18503,806,2023-08,1.6413086657769445,0.35869133422305555
7030,2023-05-29,273,19,3,DE-North,Industrial,196,185,Munich,11882,3724,2023-05,19.587245843289686,0.5872458432896863
7031,2023-11-18,86,13,5,DE-North,Home,210,292,Hamburg,8086,2730,2023-11,14.294131699652688,1.294131699652688
7032,2023-06-04,291,6,7,DE-South,Electronics,171,259,Berlin,13152,1026,2023-06,6.104434257604867,0.10443425760486669
7033,2023-06-15,217,6,3,DE-North,Industrial,85,138,Munich,11882,510,2023-06,5.583696693345171,0.41630330665482873
7034,2023-03-31,66,13,1,DE-West,Automotive,109,236,Hamburg,12673,1417,2023-03,14.740685171514967,1.7406851715149667
7035,2023-07-05,257,1,2,DE-West,Home,245,73,Hamburg,11949,245,2023-07,0.8230542534074479,0.17694574659255213
7036,2023-11-14,135,9,3,DE-South,Home,100,48,Munich,11882,900,2023-11,8.095443943146176,0.9045560568538242
7037,2023-12-24,55,12,4,DE-South,Home,490,54,Hamburg,6906,5880,2023-12,9.840147981681696,2.159852018318304
7038,2023-06-23,243,12,8,DE-North,Industrial,354,70,Munich,10750,4248,2023-06,11.486443612738098,0.513556387261902
7039,2023-08-05,252,4,1,DE-North,Electronics,102,269,Hamburg,12673,408,2023-08,3.6005662705497374,0.39943372945026256
7040,2023-09-21,21,19,1,DE-South,Automotive,329,273,Hamburg,12673,6251,2023-09,20.387624520024993,1.3876245200249926
7041,2023-04-07,163,16,5,DE-North,Industrial,282,77,Hamburg,8086,4512,2023-04,13.302778397019793,2.697221602980207
7042,2023-04-27,264,12,4,DE-South,Electronics,360,248,Hamburg,6906,4320,2023-04,9.761628308201027,2.2383716917989727
7043,2023-07-18,68,1,5,DE-South,Electronics,51,268,Hamburg,8086,51,2023-07,1.021169820691003,0.021169820691002927
7044,2023-11-16,107,4,8,DE-West,Automotive,212,76,Munich,10750,848,2023-11,4.3945840713537025,0.39458407135370255
7045,2023-01-21,67,9,6,DE-North,Industrial,418,296,Frankfurt,18503,3762,2023-01,8.886060512227305,0.11393948777269536
7046,2023-07-19,199,7,1,DE-South,Electronics,153,60,Hamburg,12673,1071,2023-07,6.387552293631896,0.612447706368104
7047,2023-12-07,192,10,3,DE-West,Home,391,183,Munich,11882,3910,2023-12,9.994244214514122,0.005755785485877851
7048,2023-09-05,2,13,6,DE-South,Industrial,434,208,Frankfurt,18503,5642,2023-09,12.159136793369496,0.8408632066305035
7049,2023-10-03,257,8,4,DE-North,Home,245,73,Hamburg,6906,1960,2023-10,7.347988288596031,0.6520117114039694
7050,2023-09-21,1,10,1,DE-West,Home,274,291,Hamburg,12673,2740,2023-09,9.788638780977942,0.2113612190220575
7051,2023-02-27,115,10,7,DE-North,Home,326,152,Berlin,13152,3260,2023-02,10.456192151575232,0.4561921515752321
7052,2023-10-29,88,8,4,DE-West,Electronics,165,103,Hamburg,6906,1320,2023-10,8.251695702927085,0.2516957029270852
7053,2023-01-31,197,15,6,DE-North,Automotive,435,47,Frankfurt,18503,6525,2023-01,12.649367364153344,2.3506326358466563
7054,2023-09-06,92,1,3,DE-South,Industrial,471,196,Munich,11882,471,2023-09,0.8873077102517336,0.1126922897482664
7055,2023-04-03,274,15,2,DE-South,Industrial,194,49,Hamburg,11949,2910,2023-04,12.042282615869727,2.957717384130273
7056,2023-09-22,160,17,5,DE-South,Industrial,55,210,Hamburg,8086,935,2023-09,16.579454298111,0.42054570188900087
7057,2023-09-28,173,13,7,DE-North,Home,240,248,Berlin,13152,3120,2023-09,14.404664838362471,1.4046648383624714
7058,2023-04-04,33,12,5,DE-West,Industrial,375,276,Hamburg,8086,4500,2023-04,11.588409196493615,0.4115908035063853
7059,2023-06-03,73,3,8,DE-North,Electronics,86,118,Munich,10750,258,2023-06,3.5991995050500156,0.5991995050500156
7060,2023-10-12,196,19,8,DE-South,Automotive,204,197,Munich,10750,3876,2023-10,20.90256429563368,1.902564295633681
7061,2023-03-21,284,5,6,DE-North,Home,367,53,Frankfurt,18503,1835,2023-03,4.7498280128590595,0.25017198714094047
7062,2023-10-19,87,3,1,DE-West,Automotive,457,81,Hamburg,12673,1371,2023-10,3.567847931105666,0.5678479311056659
7063,2023-03-25,224,5,1,DE-South,Industrial,420,82,Hamburg,12673,2100,2023-03,5.2813593047876495,0.2813593047876495
7064,2023-12-31,44,9,3,DE-North,Industrial,401,198,Munich,11882,3609,2023-12,10.509885762347437,1.5098857623474373
7065,2023-02-06,138,6,8,DE-South,Electronics,332,164,Munich,10750,1992,2023-02,5.0096249115777125,0.9903750884222875
7066,2023-12-08,270,16,1,DE-North,Home,173,245,Hamburg,12673,2768,2023-12,16.36859140971543,0.3685914097154317
7067,2023-11-23,36,10,1,DE-North,Electronics,197,299,Hamburg,12673,1970,2023-11,11.633792202147099,1.6337922021470987
7068,2023-08-20,34,16,1,DE-South,Automotive,398,23,Hamburg,12673,6368,2023-08,16.965104253044682,0.9651042530446823
7069,2023-04-03,88,3,4,DE-West,Electronics,165,103,Hamburg,6906,495,2023-04,3.5858542082397977,0.5858542082397977
7070,2023-12-02,146,18,4,DE-South,Home,497,110,Hamburg,6906,8946,2023-12,21.569408187664173,3.5694081876641732
7071,2023-04-12,16,11,8,DE-West,Electronics,233,257,Munich,10750,2563,2023-04,12.284964886191927,1.2849648861919274
7072,2023-06-15,233,19,2,DE-South,Industrial,100,278,Hamburg,11949,1900,2023-06,17.318619305055297,1.6813806949447034
7073,2023-06-08,41,15,8,DE-South,Home,395,197,Munich,10750,5925,2023-06,17.121361122278106,2.121361122278106
7074,2023-01-14,255,11,4,DE-South,Electronics,54,278,Hamburg,6906,594,2023-01,11.895411015119892,0.8954110151198922
7075,2023-08-13,281,10,8,DE-North,Industrial,395,203,Munich,10750,3950,2023-08,8.425361438210457,1.574638561789543
7076,2023-03-14,126,9,7,DE-North,Industrial,492,249,Berlin,13152,4428,2023-03,8.595639481118962,0.4043605188810382
7077,2023-09-06,8,3,7,DE-West,Electronics,267,173,Berlin,13152,801,2023-09,3.4494127883286145,0.44941278832861453
7078,2023-04-01,176,9,5,DE-South,Automotive,210,166,Hamburg,8086,1890,2023-04,9.747945463630241,0.7479454636302414
7079,2023-08-04,228,18,7,DE-North,Automotive,371,124,Berlin,13152,6678,2023-08,17.476999810631593,0.5230001893684069
7080,2023-03-31,18,12,6,DE-North,Industrial,450,237,Frankfurt,18503,5400,2023-03,12.542414187461045,0.5424141874610449
7081,2023-01-29,56,16,2,DE-South,Industrial,483,234,Hamburg,11949,7728,2023-01,18.79538287763888,2.795382877638879
7082,2023-11-01,35,4,1,DE-South,Automotive,308,35,Hamburg,12673,1232,2023-11,4.156193433051289,0.15619343305128908
7083,2023-08-08,118,1,5,DE-South,Automotive,433,240,Hamburg,8086,433,2023-08,0.8910694728337064,0.10893052716629359
7084,2023-11-24,282,13,2,DE-West,Industrial,278,292,Hamburg,11949,3614,2023-11,13.880689834026008,0.8806898340260076
7085,2023-08-03,254,8,6,DE-South,Electronics,157,137,Frankfurt,18503,1256,2023-08,7.251816544331027,0.7481834556689728
7086,2023-08-09,213,6,2,DE-North,Electronics,62,29,Hamburg,11949,372,2023-08,6.285637082389474,0.2856370823894743
7087,2023-02-11,61,8,5,DE-North,Home,312,134,Hamburg,8086,2496,2023-02,8.46261968310814,0.46261968310814083
7088,2023-05-15,88,19,2,DE-South,Electronics,165,103,Hamburg,11949,3135,2023-05,17.947667410667183,1.052332589332817
7089,2023-02-11,271,12,5,DE-West,Automotive,155,117,Hamburg,8086,1860,2023-02,13.155251823541917,1.1552518235419171
7090,2023-06-13,32,1,2,DE-West,Electronics,236,115,Hamburg,11949,236,2023-06,0.9171639112547044,0.08283608874529558
7091,2023-12-27,133,4,2,DE-North,Electronics,279,213,Hamburg,11949,1116,2023-12,3.223558028931551,0.7764419710684489
7092,2023-10-10,64,13,7,DE-West,Electronics,395,133,Berlin,13152,5135,2023-10,12.223380299936785,0.7766197000632147
7093,2023-02-27,199,17,2,DE-South,Electronics,153,60,Hamburg,11949,2601,2023-02,19.46364097615308,2.46364097615308
7094,2023-10-29,256,19,5,DE-West,Home,152,287,Hamburg,8086,2888,2023-10,19.58414953354423,0.584149533544231
7095,2023-11-18,155,19,2,DE-West,Electronics,221,145,Hamburg,11949,4199,2023-11,21.65522537284,2.6552253728400004
7096,2023-01-25,231,5,8,DE-North,Automotive,496,216,Munich,10750,2480,2023-01,4.257199641955001,0.7428003580449989
7097,2023-03-14,35,11,7,DE-North,Automotive,308,35,Berlin,13152,3388,2023-03,9.649154855830032,1.350845144169968
7098,2023-05-09,26,7,6,DE-North,Automotive,444,265,Frankfurt,18503,3108,2023-05,6.060935225515262,0.9390647744847378
7099,2023-03-28,23,3,6,DE-West,Automotive,421,42,Frankfurt,18503,1263,2023-03,3.3421523611638664,0.3421523611638664
7100,2023-11-26,141,11,4,DE-North,Industrial,326,89,Hamburg,6906,3586,2023-11,11.493652031972257,0.4936520319722568
7101,2023-06-02,285,17,4,DE-North,Automotive,328,281,Hamburg,6906,5576,2023-06,15.887544001788562,1.1124559982114377
7102,2023-07-01,156,11,4,DE-West,Automotive,269,77,Hamburg,6906,2959,2023-07,12.234855960339425,1.2348559603394254
7103,2023-05-05,113,15,4,DE-West,Industrial,338,242,Hamburg,6906,5070,2023-05,14.612337899643004,0.3876621003569962
7104,2023-03-08,139,19,8,DE-West,Home,76,236,Munich,10750,1444,2023-03,19.878578386786774,0.8785783867867742
7105,2023-01-06,209,8,4,DE-South,Automotive,404,272,Hamburg,6906,3232,2023-01,9.135070219314112,1.1350702193141124
7106,2023-05-05,86,16,6,DE-South,Home,210,292,Frankfurt,18503,3360,2023-05,15.521588238379756,0.4784117616202437
7107,2023-11-10,285,15,1,DE-West,Automotive,328,281,Hamburg,12673,4920,2023-11,16.51371433657314,1.5137143365731411
7108,2023-11-22,60,3,2,DE-North,Electronics,148,109,Hamburg,11949,444,2023-11,3.078769760955818,0.07876976095581778
7109,2023-02-22,54,6,6,DE-West,Industrial,316,261,Frankfurt,18503,1896,2023-02,6.978436793924432,0.9784367939244323
7110,2023-03-07,93,3,6,DE-South,Automotive,153,119,Frankfurt,18503,459,2023-03,2.9465553476866795,0.05344465231332052
7111,2023-11-10,265,5,3,DE-North,Home,473,85,Munich,11882,2365,2023-11,4.597300475458933,0.4026995245410667
7112,2023-03-23,213,1,1,DE-South,Electronics,62,29,Hamburg,12673,62,2023-03,0.9077572737784171,0.09224272622158292
7113,2023-03-28,10,14,5,DE-South,Automotive,247,105,Hamburg,8086,3458,2023-03,12.268599827571705,1.7314001724282946
7114,2023-01-02,203,12,7,DE-South,Home,295,220,Berlin,13152,3540,2023-01,11.311435710079866,0.6885642899201336
7115,2023-07-23,196,13,1,DE-South,Automotive,204,197,Hamburg,12673,2652,2023-07,12.658315197951701,0.34168480204829876
7116,2023-05-30,58,14,3,DE-North,Electronics,464,283,Munich,11882,6496,2023-05,11.959076465234656,2.0409235347653443
7117,2023-10-20,256,12,6,DE-West,Home,152,287,Frankfurt,18503,1824,2023-10,13.131571098901215,1.1315710989012153
7118,2023-04-13,223,13,1,DE-North,Automotive,191,286,Hamburg,12673,2483,2023-04,15.27708989466055,2.2770898946605502
7119,2023-01-24,180,6,2,DE-West,Home,67,33,Hamburg,11949,402,2023-01,5.788495617899144,0.21150438210085643
7120,2023-07-31,35,15,4,DE-West,Automotive,308,35,Hamburg,6906,4620,2023-07,17.551203933062524,2.5512039330625242
7121,2023-03-06,103,16,2,DE-North,Automotive,415,44,Hamburg,11949,6640,2023-03,15.500802498499212,0.4991975015007881
7122,2023-07-28,161,9,1,DE-West,Home,148,136,Hamburg,12673,1332,2023-07,7.992814819589399,1.007185180410601
7123,2023-09-08,200,8,6,DE-North,Home,466,247,Frankfurt,18503,3728,2023-09,9.149147479440533,1.1491474794405327
7124,2023-04-27,160,5,6,DE-North,Industrial,55,210,Frankfurt,18503,275,2023-04,5.8030887708294845,0.8030887708294845
7125,2023-04-26,183,15,3,DE-West,Automotive,103,73,Munich,11882,1545,2023-04,15.832194502284473,0.832194502284473
7126,2023-08-25,136,7,5,DE-West,Electronics,487,184,Hamburg,8086,3409,2023-08,8.183138982643968,1.1831389826439676
7127,2023-04-15,226,17,2,DE-South,Automotive,141,196,Hamburg,11949,2397,2023-04,15.971176192858811,1.0288238071411886
7128,2023-09-16,243,16,3,DE-West,Industrial,354,70,Munich,11882,5664,2023-09,14.839855806363186,1.160144193636814
7129,2023-02-15,106,11,5,DE-West,Automotive,359,163,Hamburg,8086,3949,2023-02,12.5614652030806,1.5614652030805996
7130,2023-11-07,71,7,4,DE-West,Automotive,303,246,Hamburg,6906,2121,2023-11,6.3863401000925375,0.6136598999074625
7131,2023-11-27,77,11,2,DE-North,Industrial,148,170,Hamburg,11949,1628,2023-11,12.61137813095883,1.6113781309588298
7132,2023-08-04,54,2,6,DE-South,Industrial,316,261,Frankfurt,18503,632,2023-08,1.7906718044615604,0.20932819553843962
7133,2023-10-28,277,2,2,DE-South,Electronics,324,70,Hamburg,11949,648,2023-10,2.1559491246818996,0.1559491246818996
7134,2023-11-29,111,6,6,DE-North,Industrial,210,61,Frankfurt,18503,1260,2023-11,6.764125420159845,0.7641254201598446
7135,2023-01-24,224,3,6,DE-West,Industrial,420,82,Frankfurt,18503,1260,2023-01,3.4417148961167223,0.4417148961167223
7136,2023-02-04,75,1,4,DE-West,Electronics,58,115,Hamburg,6906,58,2023-02,1.186047118875491,0.18604711887549108
7137,2023-01-24,14,16,4,DE-North,Home,488,66,Hamburg,6906,7808,2023-01,14.722541561328349,1.2774584386716512
7138,2023-01-28,258,14,1,DE-South,Automotive,311,255,Hamburg,12673,4354,2023-01,14.247358477702559,0.2473584777025586
7139,2023-01-16,189,17,5,DE-North,Home,163,175,Hamburg,8086,2771,2023-01,20.104101333286046,3.104101333286046
7140,2023-02-28,239,18,3,DE-North,Home,199,164,Munich,11882,3582,2023-02,14.474115530029062,3.525884469970938
7141,2023-08-31,91,4,7,DE-West,Industrial,469,38,Berlin,13152,1876,2023-08,4.184476133425688,0.18447613342568836
7142,2023-07-26,184,3,7,DE-North,Home,107,278,Berlin,13152,321,2023-07,2.5794623681005415,0.4205376318994585
7143,2023-09-28,17,8,4,DE-North,Industrial,172,223,Hamburg,6906,1376,2023-09,7.80878220423885,0.19121779576115028
7144,2023-09-06,12,4,1,DE-North,Home,296,239,Hamburg,12673,1184,2023-09,3.3344885254224153,0.6655114745775847
7145,2023-09-24,166,15,5,DE-West,Electronics,398,179,Hamburg,8086,5970,2023-09,14.018452696853108,0.9815473031468915
7146,2023-07-12,146,13,8,DE-West,Home,497,110,Munich,10750,6461,2023-07,13.996495640853253,0.9964956408532526
7147,2023-12-01,282,14,5,DE-South,Industrial,278,292,Hamburg,8086,3892,2023-12,15.74530248680824,1.7453024868082405
7148,2023-08-06,37,14,2,DE-South,Industrial,301,266,Hamburg,11949,4214,2023-08,14.343185402578566,0.3431854025785661
7149,2023-04-25,70,5,1,DE-South,Automotive,353,211,Hamburg,12673,1765,2023-04,4.8724163681853385,0.12758363181466148
7150,2023-03-09,169,5,1,DE-West,Home,144,99,Hamburg,12673,720,2023-03,4.68507818354596,0.3149218164540404
7151,2023-10-26,170,13,2,DE-South,Automotive,148,232,Hamburg,11949,1924,2023-10,15.115839935577457,2.1158399355774566
7152,2023-11-21,253,4,7,DE-North,Industrial,109,181,Berlin,13152,436,2023-11,3.5160916852863418,0.48390831471365825
7153,2023-03-16,297,18,3,DE-South,Automotive,167,27,Munich,11882,3006,2023-03,19.32571976697502,1.3257197669750198
7154,2023-04-13,142,6,7,DE-North,Electronics,335,271,Berlin,13152,2010,2023-04,5.137909860443227,0.8620901395567726
7155,2023-10-24,273,5,4,DE-South,Industrial,196,185,Hamburg,6906,980,2023-10,5.799295998103654,0.7992959981036538
7156,2023-06-27,225,3,6,DE-West,Automotive,192,236,Frankfurt,18503,576,2023-06,2.742439218122368,0.2575607818776322
7157,2023-08-03,183,3,2,DE-North,Automotive,103,73,Hamburg,11949,309,2023-08,2.845572218643781,0.15442778135621893
7158,2023-11-11,221,3,4,DE-North,Home,313,258,Hamburg,6906,939,2023-11,2.6197926345588214,0.3802073654411786
7159,2023-02-08,53,2,6,DE-West,Home,178,272,Frankfurt,18503,356,2023-02,2.3472864757038394,0.3472864757038394
7160,2023-09-16,118,18,1,DE-North,Automotive,433,240,Hamburg,12673,7794,2023-09,20.791554116639315,2.7915541166393147
7161,2023-07-23,159,10,7,DE-South,Electronics,422,209,Berlin,13152,4220,2023-07,9.893060522279098,0.10693947772090162
7162,2023-01-07,136,7,2,DE-West,Electronics,487,184,Hamburg,11949,3409,2023-01,5.684354333792016,1.3156456662079838
7163,2023-02-18,77,14,6,DE-North,Industrial,148,170,Frankfurt,18503,2072,2023-02,16.2654050961366,2.2654050961366003
7164,2023-01-26,45,10,3,DE-West,Industrial,248,120,Munich,11882,2480,2023-01,11.850486264230478,1.8504862642304776
7165,2023-06-10,18,16,4,DE-North,Industrial,450,237,Hamburg,6906,7200,2023-06,13.247907878702478,2.7520921212975225
7166,2023-12-23,205,6,7,DE-North,Industrial,88,239,Berlin,13152,528,2023-12,6.260928123555772,0.26092812355577166
7167,2023-06-25,83,17,4,DE-West,Electronics,201,32,Hamburg,6906,3417,2023-06,20.09962351849259,3.0996235184925887
7168,2023-03-20,50,6,4,DE-North,Automotive,88,63,Hamburg,6906,528,2023-03,6.4716033924313985,0.4716033924313985
7169,2023-01-02,281,18,1,DE-South,Industrial,395,203,Hamburg,12673,7110,2023-01,18.116640933448426,0.11664093344842641
7170,2023-05-12,166,10,7,DE-South,Electronics,398,179,Berlin,13152,3980,2023-05,9.368218350526723,0.6317816494732771
7171,2023-10-03,243,10,6,DE-North,Industrial,354,70,Frankfurt,18503,3540,2023-10,10.960158029351469,0.9601580293514687
7172,2023-04-27,164,9,4,DE-North,Industrial,86,63,Hamburg,6906,774,2023-04,10.755612969828702,1.755612969828702
7173,2023-06-13,56,15,5,DE-South,Industrial,483,234,Hamburg,8086,7245,2023-06,15.835360547034746,0.835360547034746
7174,2023-10-15,39,11,7,DE-North,Electronics,469,179,Berlin,13152,5159,2023-10,11.02089706658329,0.020897066583289714
7175,2023-01-28,128,7,4,DE-North,Electronics,424,193,Hamburg,6906,2968,2023-01,6.070051083438677,0.9299489165613233
7176,2023-11-29,122,18,1,DE-West,Electronics,450,95,Hamburg,12673,8100,2023-11,20.600860782372504,2.6008607823725036
7177,2023-01-01,247,2,2,DE-West,Electronics,320,53,Hamburg,11949,640,2023-01,1.9070406071559094,0.0929593928440906
7178,2023-07-07,186,2,4,DE-South,Electronics,409,31,Hamburg,6906,818,2023-07,2.2155024503486587,0.21550245034865867
7179,2023-02-25,208,13,4,DE-South,Industrial,75,54,Hamburg,6906,975,2023-02,12.208494615906131,0.7915053840938686
7180,2023-02-04,239,11,2,DE-West,Home,199,164,Hamburg,11949,2189,2023-02,9.33171204214698,1.6682879578530194
7181,2023-04-22,215,19,6,DE-West,Home,440,270,Frankfurt,18503,8360,2023-04,20.282071340164872,1.2820713401648725
7182,2023-10-13,292,1,6,DE-South,Home,50,130,Frankfurt,18503,50,2023-10,1.0182733364995356,0.018273336499535553
7183,2023-11-06,224,17,8,DE-South,Industrial,420,82,Munich,10750,7140,2023-11,14.625274705268504,2.374725294731496
7184,2023-02-05,88,18,5,DE-South,Electronics,165,103,Hamburg,8086,2970,2023-02,20.372423769806485,2.3724237698064847
7185,2023-08-05,25,8,1,DE-West,Industrial,247,29,Hamburg,12673,1976,2023-08,7.368171937310054,0.6318280626899462
7186,2023-03-21,220,13,2,DE-West,Home,370,243,Hamburg,11949,4810,2023-03,12.702940145933713,0.297059854066287
7187,2023-11-10,275,4,1,DE-North,Electronics,169,266,Hamburg,12673,676,2023-11,3.994745876372161,0.005254123627838947
7188,2023-03-24,135,19,6,DE-South,Home,100,48,Frankfurt,18503,1900,2023-03,17.072457327539162,1.927542672460838
7189,2023-03-06,233,3,2,DE-North,Industrial,100,278,Hamburg,11949,300,2023-03,3.0024612316248165,0.0024612316248164845
7190,2023-11-21,66,6,3,DE-South,Automotive,109,236,Munich,11882,654,2023-11,4.962660314877647,1.0373396851223529
7191,2023-05-08,80,6,5,DE-West,Industrial,257,56,Hamburg,8086,1542,2023-05,5.24877983187649,0.7512201681235098
7192,2023-11-03,255,6,8,DE-South,Electronics,54,278,Munich,10750,324,2023-11,5.461681378457024,0.5383186215429756
7193,2023-01-22,125,8,3,DE-South,Electronics,225,272,Munich,11882,1800,2023-01,7.549819580837674,0.45018041916232576
7194,2023-08-04,146,17,6,DE-West,Home,497,110,Frankfurt,18503,8449,2023-08,15.292167797621634,1.7078322023783663
7195,2023-04-17,103,10,7,DE-West,Automotive,415,44,Berlin,13152,4150,2023-04,9.883023964630693,0.11697603536930679
7196,2023-04-19,277,5,2,DE-South,Electronics,324,70,Hamburg,11949,1620,2023-04,5.318359874078792,0.3183598740787916
7197,2023-12-23,124,19,6,DE-South,Home,82,93,Frankfurt,18503,1558,2023-12,17.82396369339763,1.17603630660237
7198,2023-06-30,267,11,2,DE-South,Industrial,193,122,Hamburg,11949,2123,2023-06,8.96460372692668,2.035396273073321
7199,2023-12-22,278,10,1,DE-South,Automotive,141,100,Hamburg,12673,1410,2023-12,10.534988502964527,0.5349885029645272
7200,2023-06-13,111,3,2,DE-South,Industrial,210,61,Hamburg,11949,630,2023-06,3.4557672401504673,0.4557672401504673
7201,2023-03-09,89,10,6,DE-West,Industrial,124,236,Frankfurt,18503,1240,2023-03,8.498200603590599,1.5017993964094014
7202,2023-10-19,158,2,1,DE-South,Automotive,95,20,Hamburg,12673,190,2023-10,1.7480795810062846,0.2519204189937154
7203,2023-06-29,216,9,1,DE-West,Electronics,362,24,Hamburg,12673,3258,2023-06,7.306607247281918,1.6933927527180819
7204,2023-06-30,36,5,2,DE-North,Electronics,197,299,Hamburg,11949,985,2023-06,4.4370074048493215,0.5629925951506785
7205,2023-06-18,87,17,1,DE-North,Automotive,457,81,Hamburg,12673,7769,2023-06,15.610633631766113,1.3893663682338868
7206,2023-01-22,118,6,8,DE-South,Automotive,433,240,Munich,10750,2598,2023-01,5.894320145439678,0.10567985456032236
7207,2023-03-07,182,11,8,DE-North,Home,272,20,Munich,10750,2992,2023-03,11.878383950528258,0.8783839505282582
7208,2023-01-21,68,5,6,DE-West,Electronics,51,268,Frankfurt,18503,255,2023-01,4.865784573819059,0.1342154261809414
7209,2023-04-10,159,7,7,DE-North,Electronics,422,209,Berlin,13152,2954,2023-04,6.621604191492546,0.37839580850745413
7210,2023-10-27,285,7,5,DE-North,Automotive,328,281,Hamburg,8086,2296,2023-10,7.514502627418176,0.5145026274181763
7211,2023-04-13,164,4,3,DE-West,Industrial,86,63,Munich,11882,344,2023-04,4.231904658478948,0.23190465847894792
7212,2023-02-16,73,10,8,DE-South,Electronics,86,118,Munich,10750,860,2023-02,9.69585373568859,0.30414626431140945
7213,2023-02-08,119,18,2,DE-West,Industrial,441,254,Hamburg,11949,7938,2023-02,16.838199091033303,1.161800908966697
7214,2023-10-12,195,1,8,DE-West,Home,176,205,Munich,10750,176,2023-10,0.9519457517212294,0.048054248278770584
7215,2023-11-06,89,14,1,DE-South,Industrial,124,236,Hamburg,12673,1736,2023-11,13.466726340526076,0.5332736594739238
7216,2023-03-31,76,6,1,DE-West,Automotive,282,171,Hamburg,12673,1692,2023-03,5.0154128003710685,0.9845871996289315
7217,2023-03-26,221,11,6,DE-South,Home,313,258,Frankfurt,18503,3443,2023-03,9.599869196226745,1.400130803773255
7218,2023-09-30,139,14,1,DE-West,Home,76,236,Hamburg,12673,1064,2023-09,14.876125730750562,0.8761257307505623
7219,2023-12-02,241,3,1,DE-North,Automotive,107,97,Hamburg,12673,321,2023-12,3.517566493156462,0.5175664931564619
7220,2023-07-07,154,16,5,DE-South,Home,66,239,Hamburg,8086,1056,2023-07,13.340420758760013,2.659579241239987
7221,2023-06-08,53,16,7,DE-South,Home,178,272,Berlin,13152,2848,2023-06,13.574123238000045,2.4258767619999553
7222,2023-08-31,142,7,2,DE-North,Electronics,335,271,Hamburg,11949,2345,2023-08,5.876134718612235,1.123865281387765
7223,2023-03-14,31,8,2,DE-North,Electronics,173,166,Hamburg,11949,1384,2023-03,7.216973983374946,0.7830260166250538
7224,2023-02-18,223,4,6,DE-South,Automotive,191,286,Frankfurt,18503,764,2023-02,4.468123964606537,0.46812396460653716
7225,2023-04-11,292,12,5,DE-North,Home,50,130,Hamburg,8086,600,2023-04,13.612304006074783,1.6123040060747833
7226,2023-01-02,266,12,5,DE-West,Automotive,357,94,Hamburg,8086,4284,2023-01,13.88066485068116,1.8806648506811605
7227,2023-09-01,282,10,5,DE-West,Industrial,278,292,Hamburg,8086,2780,2023-09,11.136035100825033,1.1360351008250333
7228,2023-06-25,276,12,2,DE-West,Industrial,368,125,Hamburg,11949,4416,2023-06,11.802503330056995,0.1974966699430052
7229,2023-08-26,44,11,7,DE-North,Industrial,401,198,Berlin,13152,4411,2023-08,11.300896974327975,0.3008969743279746
7230,2023-02-28,62,11,4,DE-North,Home,301,124,Hamburg,6906,3311,2023-02,11.813255833375493,0.8132558333754929
7231,2023-12-19,201,15,6,DE-North,Home,442,211,Frankfurt,18503,6630,2023-12,13.485971220966109,1.5140287790338913
7232,2023-04-09,9,6,6,DE-South,Home,209,163,Frankfurt,18503,1254,2023-04,6.108290577638696,0.1082905776386962
7233,2023-12-25,71,11,3,DE-West,Automotive,303,246,Munich,11882,3333,2023-12,11.064833730875916,0.06483373087591637
7234,2023-01-02,90,2,8,DE-South,Automotive,162,206,Munich,10750,324,2023-01,2.2134036338694676,0.2134036338694676
7235,2023-08-31,24,9,8,DE-South,Industrial,147,269,Munich,10750,1323,2023-08,8.043212863987653,0.9567871360123466
